cve_id,cvss,access_vector,access_complexity,impact_confidentiality,impact_integrity,impact_availability,cwe_name
CVE-2016-0798,7.8,NETWORK,LOW,NONE,NONE,COMPLETE, Resource Management Errors
CVE-2017-0037,7.6,NETWORK,HIGH,COMPLETE,COMPLETE,COMPLETE, Incorrect Type Conversion or Cast
CVE-2017-15988,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
CVE-2017-15983,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
CVE-2017-15982,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
CVE-2017-15981,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
CVE-2017-15986,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
CVE-2017-15985,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
CVE-2017-15979,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
CVE-2017-15984,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
CVE-2017-15987,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
CVE-2017-15991,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
CVE-2012-5358,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Data Processing Errors
CVE-2012-5357,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Data Processing Errors
CVE-2017-14356,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
CVE-2015-3249,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Restriction of Operations within the Bounds of a Memory Buffer
CVE-2017-15980,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
CVE-2014-3624,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Access Control
CVE-2017-15976,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
CVE-2017-15975,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
CVE-2017-15960,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
CVE-2017-15964,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
CVE-2017-15962,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Unrestricted Upload of File with Dangerous Type
CVE-2017-15961,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
CVE-2017-15958,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
CVE-2017-15989,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
CVE-2017-15978,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
CVE-2017-15977,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
CVE-2017-15971,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
CVE-2017-15992,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
CVE-2017-13772,9.0,NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE, Improper Restriction of Operations within the Bounds of a Memory Buffer
CVE-2017-15993,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
CVE-2017-16530,7.2,LOCAL,LOW,COMPLETE,COMPLETE,COMPLETE, Out-of-bounds Read
CVE-2017-15967,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
CVE-2017-15966,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
CVE-2017-15965,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
CVE-2017-9675,7.8,NETWORK,LOW,NONE,NONE,COMPLETE, Improper Input Validation
CVE-2009-2853,10.0,NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE, Permissions Privileges and Access Controls
CVE-2017-15968,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
CVE-2017-15969,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
CVE-2017-5996,9.3,NETWORK,MEDIUM,COMPLETE,COMPLETE,COMPLETE, Untrusted Search Path
CVE-2017-15970,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
CVE-2017-15963,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
CVE-2008-3604,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
CVE-2017-15959,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
CVE-2017-15974,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
CVE-2017-15973,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
CVE-2017-15972,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
CVE-2016-1894,9.3,NETWORK,MEDIUM,COMPLETE,COMPLETE,COMPLETE, Improper Access Control
CVE-2015-7599,9.3,NETWORK,MEDIUM,COMPLETE,COMPLETE,COMPLETE, Integer Overflow or Wraparound
CVE-2013-0140,7.9,ADJACENT_NETWORK,MEDIUM,COMPLETE,COMPLETE,COMPLETE, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
CVE-2012-4570,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
CVE-2014-2023,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
CVE-2017-6145,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Insufficient Session Expiration
CVE-2017-15909,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Use of Hard-coded Credentials
CVE-2014-1203,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Neutralization of Special Elements used in a Command ('Command Injection')
CVE-2017-15907,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
CVE-2014-0115,7.8,NETWORK,LOW,COMPLETE,NONE,NONE, Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal')
CVE-2017-7882,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Out-of-bounds Write
CVE-2017-7856,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Out-of-bounds Write
CVE-2016-10327,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Out-of-bounds Write
CVE-2015-7705,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Input Validation
CVE-2015-4106,7.2,LOCAL,LOW,COMPLETE,COMPLETE,COMPLETE, Improper Access Control
CVE-2015-4104,7.8,NETWORK,LOW,NONE,NONE,COMPLETE, Permissions Privileges and Access Controls
CVE-2015-0292,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Restriction of Operations within the Bounds of a Memory Buffer
CVE-2014-3567,7.1,NETWORK,MEDIUM,NONE,NONE,COMPLETE, Resource Management Errors
CVE-2013-3623,10.0,NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE, Improper Restriction of Operations within the Bounds of a Memory Buffer
CVE-2013-3622,9.0,NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE, Improper Restriction of Operations within the Bounds of a Memory Buffer
CVE-2013-3609,10.0,NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE, Improper Input Validation
CVE-2013-3608,10.0,NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE, Improper Input Validation
CVE-2013-3607,10.0,NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE, Improper Restriction of Operations within the Bounds of a Memory Buffer
CVE-2017-14695,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal')
CVE-2017-15919,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
CVE-2017-15643,7.6,NETWORK,HIGH,COMPLETE,COMPLETE,COMPLETE, Inconsistent Interpretation of HTTP Requests ('HTTP Request Smuggling')
CVE-2017-15935,9.0,NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE, Improper Control of Generation of Code ('Code Injection')
CVE-2017-15081,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
CVE-2015-5699,7.2,LOCAL,LOW,COMPLETE,COMPLETE,COMPLETE, Permissions Privileges and Access Controls
CVE-2016-4736,9.3,NETWORK,MEDIUM,COMPLETE,COMPLETE,COMPLETE, Improper Restriction of Operations within the Bounds of a Memory Buffer
CVE-2014-2027,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Control of Generation of Code ('Code Injection')
CVE-2011-1935,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Data Processing Errors
CVE-2015-5172,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Weak Password Recovery Mechanism for Forgotten Password
CVE-2015-5171,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Insufficient Session Expiration
CVE-2017-15951,7.2,LOCAL,LOW,COMPLETE,COMPLETE,COMPLETE, Improper Input Validation
CVE-2017-1000154,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Authentication
CVE-2017-14723,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
CVE-2016-5568,9.3,NETWORK,MEDIUM,COMPLETE,COMPLETE,COMPLETE, Improper Access Control
CVE-2015-7871,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Authentication
CVE-2015-7853,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Restriction of Operations within the Bounds of a Memory Buffer
CVE-2015-5477,7.8,NETWORK,LOW,NONE,NONE,COMPLETE, Data Processing Errors
CVE-2014-9322,7.2,LOCAL,LOW,COMPLETE,COMPLETE,COMPLETE, Permissions Privileges and Access Controls
CVE-2011-5174,7.2,LOCAL,LOW,COMPLETE,COMPLETE,COMPLETE, Improper Restriction of Operations within the Bounds of a Memory Buffer
CVE-2017-8994,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Input Validation
CVE-2017-15579,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
CVE-2017-15539,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
CVE-2014-9697,7.8,NETWORK,LOW,NONE,NONE,COMPLETE, Uncontrolled Resource Consumption
CVE-2015-7806,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Neutralization of Special Elements used in a Command ('Command Injection')
CVE-2014-9733,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Input Validation
CVE-2014-9487,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Restriction of XML External Entity Reference
CVE-2015-4422,7.6,NETWORK,HIGH,COMPLETE,COMPLETE,COMPLETE, Improper Restriction of Operations within the Bounds of a Memory Buffer
CVE-2017-12628,7.2,LOCAL,LOW,COMPLETE,COMPLETE,COMPLETE, Deserialization of Untrusted Data
CVE-2015-5164,9.0,NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE, Deserialization of Untrusted Data
CVE-2016-6655,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Neutralization of Special Elements used in a Command ('Command Injection')
CVE-2016-8218,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Input Validation
CVE-2016-6392,7.8,NETWORK,LOW,NONE,NONE,COMPLETE, Resource Management Errors
CVE-2017-6050,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
CVE-2017-11721,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Restriction of Operations within the Bounds of a Memory Buffer
CVE-2015-4342,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
CVE-2015-3113,10.0,NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE, Improper Restriction of Operations within the Bounds of a Memory Buffer
CVE-2014-9095,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
CVE-2015-2780,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Unrestricted Upload of File with Dangerous Type
CVE-2017-15376,10.0,NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE, Improper Control of Generation of Code ('Code Injection')
CVE-2017-15304,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Session Fixation
CVE-2016-9097,8.0,NETWORK,LOW,PARTIAL,PARTIAL,COMPLETE, Permissions Privileges and Access Controls
CVE-2015-4421,7.6,NETWORK,HIGH,COMPLETE,COMPLETE,COMPLETE, Improper Restriction of Operations within the Bounds of a Memory Buffer
CVE-2017-5636,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Neutralization of Special Elements in Output Used by a Downstream Component ('Injection')
CVE-2017-9771,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Control of Generation of Code ('Code Injection')
CVE-2015-7601,7.8,NETWORK,LOW,COMPLETE,NONE,NONE, Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal')
CVE-2017-15383,7.2,LOCAL,LOW,COMPLETE,COMPLETE,COMPLETE, Unquoted Search Path or Element
CVE-2015-5376,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
CVE-2014-8517,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Neutralization of Special Elements used in a Command ('Command Injection')
CVE-2014-9474,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Restriction of Operations within the Bounds of a Memory Buffer
CVE-2017-10966,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Use After Free
CVE-2017-10965,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, NULL Pointer Dereference
CVE-2017-9736,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection')
CVE-2017-9433,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Restriction of Operations within the Bounds of a Memory Buffer
CVE-2017-9031,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal')
CVE-2017-8911,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Integer Underflow (Wrap or Wraparound)
CVE-2017-8366,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Restriction of Operations within the Bounds of a Memory Buffer
CVE-2017-8064,7.2,LOCAL,LOW,COMPLETE,COMPLETE,COMPLETE, Improper Restriction of Operations within the Bounds of a Memory Buffer
CVE-2017-7692,9.0,NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE, Improper Input Validation
CVE-2017-7487,7.2,LOCAL,LOW,COMPLETE,COMPLETE,COMPLETE, Use After Free
CVE-2017-6886,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Restriction of Operations within the Bounds of a Memory Buffer
CVE-2017-5946,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal')
CVE-2017-5661,7.9,NETWORK,MEDIUM,COMPLETE,NONE,COMPLETE, Improper Restriction of XML External Entity Reference
CVE-2017-5511,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Restriction of Operations within the Bounds of a Memory Buffer
CVE-2017-5225,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Restriction of Operations within the Bounds of a Memory Buffer
CVE-2017-2801,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Out-of-bounds Read
CVE-2017-10918,10.0,NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE, Improper Input Validation
CVE-2017-10917,9.4,NETWORK,LOW,COMPLETE,NONE,COMPLETE, NULL Pointer Dereference
CVE-2017-10807,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Authentication
CVE-2016-9538,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Integer Overflow or Wraparound
CVE-2016-9317,7.1,NETWORK,MEDIUM,NONE,NONE,COMPLETE, Improper Input Validation
CVE-2016-9137,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Use After Free
CVE-2016-9013,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Use of Hard-coded Credentials
CVE-2016-8670,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Restriction of Operations within the Bounds of a Memory Buffer
CVE-2016-7996,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Restriction of Operations within the Bounds of a Memory Buffer
CVE-2016-6912,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Double Free
CVE-2016-2316,7.1,NETWORK,MEDIUM,NONE,NONE,COMPLETE, Integer Underflow (Wrap or Wraparound)
CVE-2016-10324,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Restriction of Operations within the Bounds of a Memory Buffer
CVE-2016-10252,7.8,NETWORK,LOW,NONE,NONE,COMPLETE, Resource Management Errors
CVE-2016-10188,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Use After Free
CVE-2016-10166,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Integer Underflow (Wrap or Wraparound)
CVE-2016-10146,7.8,NETWORK,LOW,NONE,NONE,COMPLETE, Resource Management Errors
CVE-2016-10145,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Numeric Errors
CVE-2016-10144,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Access Control
CVE-2016-10134,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
CVE-2016-10074,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Neutralization of Special Elements used in a Command ('Command Injection')
CVE-2015-8540,9.3,NETWORK,MEDIUM,COMPLETE,COMPLETE,COMPLETE, Numeric Errors
CVE-2015-8472,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Restriction of Operations within the Bounds of a Memory Buffer
CVE-2015-8271,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Write-what-where Condition
CVE-2015-7182,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Restriction of Operations within the Bounds of a Memory Buffer
CVE-2015-7181,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Restriction of Operations within the Bounds of a Memory Buffer
CVE-2015-6500,7.5,NETWORK,LOW,PARTIAL,NONE,COMPLETE, Resource Management Errors
CVE-2015-6360,7.8,NETWORK,LOW,NONE,NONE,COMPLETE, Improper Restriction of Operations within the Bounds of a Memory Buffer
CVE-2015-5590,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Restriction of Operations within the Bounds of a Memory Buffer
CVE-2015-5589,10.0,NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE, Improper Input Validation
CVE-2015-5225,7.2,LOCAL,LOW,COMPLETE,COMPLETE,COMPLETE, Improper Restriction of Operations within the Bounds of a Memory Buffer
CVE-2015-4454,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
CVE-2015-3408,10.0,NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE, Improper Neutralization of Special Elements used in a Command ('Command Injection')
CVE-2015-2213,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
CVE-2014-9940,7.6,NETWORK,HIGH,COMPLETE,COMPLETE,COMPLETE, Use After Free
CVE-2014-8628,7.8,NETWORK,LOW,NONE,NONE,COMPLETE, Resource Management Errors
CVE-2014-2685,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Authentication
CVE-2014-0222,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Numeric Errors
CVE-2013-6924,10.0,NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE, Improper Neutralization of Special Elements used in a Command ('Command Injection')
CVE-2008-7315,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Neutralization of Special Elements used in a Command ('Command Injection')
CVE-2016-5791,10.0,NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE, Improper Authentication
CVE-2017-11813,7.6,NETWORK,HIGH,COMPLETE,COMPLETE,COMPLETE, Improper Restriction of Operations within the Bounds of a Memory Buffer
CVE-2017-11819,7.6,NETWORK,HIGH,COMPLETE,COMPLETE,COMPLETE, Improper Restriction of Operations within the Bounds of a Memory Buffer
CVE-2017-5154,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
CVE-2016-8863,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Restriction of Operations within the Bounds of a Memory Buffer
CVE-2016-4359,7.5,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL, Improper Restriction of Operations within the Bounds of a Memory Buffer
CVE-2016-3737,9.0,NETWORK,LOW,PARTIAL,PARTIAL,COMPLETE, Improper Input Validation
CVE-2016-10401,9.0,NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE, Credentials Management
CVE-2012-5960,10.0,NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE, Improper Restriction of Operations within the Bounds of a Memory Buffer
CVE-2012-5959,10.0,NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE, Improper Restriction of Operations within the Bounds of a Memory Buffer
CVE-2012-5958,10.0,NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE, Improper Restriction of Operations within the Bounds of a Memory Buffer
